repo,title,user_,state,url,created_at,assignee
k8-reverse-proxy,Target CentOS 8,mahnouman,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/41,2020-09-22T13:17:35Z,Abby595
k8-reverse-proxy,Move c-icap submodule to stable-src/,NourEddineX,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/39,2020-09-21T16:39:25Z,NourEddineX
k8-reverse-proxy,Programmatically discover embedded URLs of interest,mahnouman,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/26,2020-09-10T21:18:38Z,
k8-reverse-proxy,Gov.uk-Some downloaded link files are not protected,NadHodeGW,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/24,2020-09-10T13:43:07Z,
k8-reverse-proxy,deceptive site workaround,mahnouman,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/21,2020-09-09T08:20:19Z,
k8-reverse-proxy,Create reference implementation,GINAGC,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/8,2020-09-02T09:52:32Z,
k8-reverse-proxy,Create diagram for Reverse proxy project,GINAGC,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/7,2020-08-31T15:04:48Z,mahnouman
k8-reverse-proxy,"EC2 or Azure VM deployment for ""https://glasswallsolutions.com"" reverse proxy",GINAGC,open,https://api.github.com/repos/k8-proxy/k8-reverse-proxy/issues/5,2020-08-27T15:46:30Z,
k8-security,Building docker image for analyzing C binaries and the C# binaries,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/106,2020-10-19T10:49:46Z,JameelNabbo
k8-security,Researching about the DAST tools for ICAP project,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/105,2020-10-19T10:49:16Z,"['JameelNabbo', 'beaviss']"
k8-security,Creating the video with the script,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/104,2020-10-19T10:49:01Z,JameelNabbo
k8-security,DAST tools research for analysing binaries ,JameelNabbo,open,https://api.github.com/repos/k8-proxy/k8-security/issues/103,2020-10-18T13:37:29Z,JameelNabbo
k8-security,Merge blocking with SonarCloud,JameelNabbo,open,https://api.github.com/repos/k8-proxy/k8-security/issues/102,2020-10-18T13:36:26Z,JameelNabbo
k8-security,Diagram of automation in harden image. ,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/101,2020-10-12T11:20:11Z,virajut
k8-security,Readme files for RedHat Image summary,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/100,2020-10-12T11:16:27Z,zaddy6
k8-security,Confirm data protection and risk management milestones and link existing issues,Infospectives,open,https://api.github.com/repos/k8-proxy/k8-security/issues/97,2020-10-06T11:36:07Z,Infospectives
k8-security,Review ICAP Project Documents for Privacy Risks,Infospectives,open,https://api.github.com/repos/k8-proxy/k8-security/issues/96,2020-10-06T11:24:34Z,Infospectives
k8-security,Creare RedHat7.x harden Image,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/95,2020-10-06T10:22:36Z,virajut
k8-security,Supplementary risk assessment detail,Infospectives,open,https://api.github.com/repos/k8-proxy/k8-security/issues/94,2020-10-05T11:52:25Z,Infospectives
k8-security,Provide more details about security guidelines that can be applied to this images,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/92,2020-10-02T17:25:04Z,michaelhidalgo
k8-security,Implement sonarqube,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/90,2020-10-01T14:16:55Z,JameelNabbo
k8-security,Create a PoC with the CI/CD in place.,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/88,2020-10-01T11:37:05Z,
k8-security,Create  a high-level CI/CD diagram for hardening images.,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/87,2020-10-01T11:36:52Z,
k8-security,Provide a report of installed packages and versions in the image,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/86,2020-10-01T11:36:36Z,michaelhidalgo
k8-security,Define what elements needs to be hardened within the base image and within the developer images.,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/85,2020-10-01T11:36:26Z,michaelhidalgo
k8-security,Code-review open source playbooks to apply CIS controls to the docker image,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/81,2020-10-01T11:34:34Z,beaviss
k8-security,Prepare lab to test open source DAST Tools,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/79,2020-09-28T12:21:12Z,JameelNabbo
k8-security,Guidelines for use of SAST tools in harden image,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/77,2020-09-28T12:17:38Z,
k8-security,First points of contact - Incident Activation Process,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/76,2020-09-28T12:16:02Z,
k8-security,Identify Data acquisition techniques,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/75,2020-09-28T12:14:26Z,
k8-security,Create incident response process in GitHub,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/74,2020-09-28T12:13:43Z,
k8-security,Research incident response companies in UK,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/73,2020-09-28T12:13:12Z,JameelNabbo
k8-security,Incident response activation process,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/72,2020-09-28T12:11:45Z,JameelNabbo
k8-security,Provide current playbook to Jameel,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/71,2020-09-28T12:11:07Z,jcanales
k8-security,Prepare lab to test open source SAST Tools ,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/69,2020-09-28T12:05:19Z,udohsolomon
k8-security,Vulnerability risk management process flow and FAQs,Infospectives,open,https://api.github.com/repos/k8-proxy/k8-security/issues/66,2020-09-23T16:09:36Z,"['jcanales', 'Infospectives']"
k8-security,Risk assessment of Docker image one unpatch items,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/64,2020-09-22T21:54:58Z,michaelhidalgo
k8-security,Create proof of concept to create a Docker Centos image from iso,jcanales,open,https://api.github.com/repos/k8-proxy/k8-security/issues/63,2020-09-22T21:54:19Z,"['michaelhidalgo', 'virajut', 'zaddy6']"
k8-slack-bot,Integrate GWBOT,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/28,2020-09-11T11:39:48Z,yardenshoham
k8-slack-bot,"11. The raw issue data, to be consumed by the Jupyter Notebooks notebook.",chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/27,2020-09-11T09:08:05Z,
k8-slack-bot,12. The data stored on a separate repo will allow the Developers working on the visualization to not have to deal with the data collection.,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/26,2020-09-11T09:06:51Z,
k8-slack-bot,10. Leverage osbot_aws api from public APIS,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/25,2020-09-11T09:03:59Z,
k8-slack-bot,9. The event data in JSON format to be injected to the elastic server,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/24,2020-09-11T09:03:37Z,
k8-slack-bot,9. The event data in JSON format to be injected to the elastic server,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/23,2020-09-11T09:03:31Z,
k8-slack-bot,8.4 Unit tests for owasp-git,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/22,2020-09-11T09:02:49Z,
k8-slack-bot,8.3 Enhance owasp to support fetching Git data from ELK,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/21,2020-09-11T09:02:13Z,
k8-slack-bot,8.2 Enhance owasp to support pushing Git data to ELK,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/20,2020-09-11T09:01:14Z,
k8-slack-bot,8.1 Evaluate git actions for reactions to Git events from serverless code.,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/19,2020-09-11T09:00:11Z,
k8-slack-bot,8. Setup a serverless workflow,chrisdiao,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/18,2020-09-11T08:58:26Z,
k8-slack-bot,GitHub > Identify all needed access.,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/14,2020-09-10T17:31:38Z,
k8-slack-bot,Define Bot basic structure,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/13,2020-09-10T17:28:32Z,
k8-slack-bot,Create Architecture Diagram,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/7,2020-09-09T10:49:16Z,
k8-slack-bot,Fork initial repo,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/6,2020-09-09T10:36:40Z,GiuseMSD
k8-slack-bot,Get use cases for bot application.,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/4,2020-09-09T10:33:59Z,
k8-slack-bot,Define webhooks functions,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/3,2020-09-09T10:33:31Z,
k8-slack-bot,Create README.md,jcanales,open,https://api.github.com/repos/k8-proxy/k8-slack-bot/issues/1,2020-09-07T13:03:29Z,
